season,week,celebrity_name,p_min,p_max,rel_width
9,1,Ashley Hamiliton,0.0,0.05001116552183458,2.0
9,1,Debi Mazar,0.007289437987932956,0.757357167121841,1.9618676761828482
9,1,Melissa Joan Hart,0.012215565775628674,0.7622832949095367,1.9369111233303968
9,1,Mark Dacascos,0.024530392632089202,0.7745981217659973,1.8772142793549755
9,1,Chuck Liddell,0.007289437987932956,0.757357167121841,1.9618676761828482
9,1,Natalie Coughlin,0.01960426484439347,0.7696719939783015,1.9006468793391267
9,1,Louie Vito,0.01960426484439347,0.7696719939783015,1.9006468793391267
9,1,Michael Irvin,0.0,0.7500677291339081,2.0
9,1,Joanna Krupa,0.03684595840771786,0.7869136875416259,1.8210839358839694
9,1,Kathy Ireland,0.0023630638938478585,0.752430793027756,1.9874770369568955
9,1,Tom DeLay,0.0023630638938478585,0.752430793027756,1.9874770369568955
9,1,Macy Gray,0.0,0.05001116552183458,2.0
9,1,Aaron Carter,0.03191983062002213,0.7819875597539302,1.8431279479826006
9,1,Mya,0.029456766726174286,0.7795244958600823,1.8543513028620562
9,1,Donny Osmond,0.026993702832326428,0.7770614319662345,1.8657121798539893
9,1,Kelly Osbourne,0.029456520419784905,0.7795242495536929,1.854352432032467
9,2,Debi Mazar,0.010104081632653066,0.8684469387755099,1.953996608515877
9,2,Melissa Joan Hart,0.003301360544217684,0.8616442176870746,1.9847326323074865
9,2,Mark Dacascos,0.010104081632653066,0.8684469387755099,1.953996608515877
9,2,Chuck Liddell,0.003301360544217684,0.8616442176870746,1.9847326323074865
9,2,Natalie Coughlin,0.010104081632653066,0.8684469387755099,1.953996608515877
9,2,Louie Vito,0.003301360544217684,0.8616442176870746,1.9847326323074865
9,2,Michael Irvin,0.0067027210884353745,0.8650455782312922,1.96924469554496
9,2,Joanna Krupa,0.0067027210884353745,0.8650455782312922,1.96924469554496
9,2,Kathy Ireland,0.0,0.06131734693877549,2.0
9,2,Tom DeLay,0.0,0.8583428571428569,2.0
9,2,Aaron Carter,0.030512244897959197,0.8888551020408161,1.8672467757330904
9,2,Mya,0.030512244897959197,0.8888551020408161,1.8672467757330904
9,2,Donny Osmond,0.02370952380952383,0.8820523809523807,1.8952946743073442
9,2,Kelly Osbourne,0.003301360544217684,0.8616442176870746,1.9847326323074865
9,3,Debi Mazar,0.0,0.07082810077519379,2.0
9,3,Melissa Joan Hart,0.015403875968992242,0.7760937984496122,1.9221532723754005
9,3,Mark Dacascos,0.011527906976744186,0.7722178294573642,1.9411650669810647
9,3,Chuck Liddell,0.007651937984496131,0.7683418604651161,1.9605567054799447
9,3,Natalie Coughlin,0.04253565891472868,0.8032255813953486,1.7988289985994912
9,3,Louie Vito,0.01927984496124031,0.7799697674418603,1.9035102693223873
9,3,Michael Irvin,0.0,0.76068992248062,2.0
9,3,Joanna Krupa,0.030907751937984503,0.7915976744186044,1.8496897360305817
9,3,Tom DeLay,0.0,0.063722157622739,2.0
9,3,Aaron Carter,0.02315581395348838,0.7838457364341084,1.8852254301500815
9,3,Mya,0.04641162790697675,0.8071015503875967,1.7824913354016958
9,3,Donny Osmond,0.02315581395348838,0.7838457364341084,1.8852254301500815
9,3,Kelly Osbourne,0.01927984496124031,0.7799697674418603,1.9035102693223873
9,4,Melissa Joan Hart,0.04535454545454545,0.8106173553719008,1.7880559144020718
9,4,Mark Dacascos,0.020561157024793376,0.7858239669421487,1.8980082523167368
9,4,Chuck Liddell,0.0,0.07033884297520661,2.0
9,4,Natalie Coughlin,0.02882561983471073,0.7940884297520662,1.8598851491273702
9,4,Louie Vito,0.0,0.7652628099173554,2.0
9,4,Michael Irvin,0.0,0.7652628099173554,2.0
9,4,Joanna Krupa,0.03709008264462808,0.8023528925619835,1.823263360394437
9,4,Aaron Carter,0.0040322314049586775,0.7692950413223141,1.9791434672115555
9,4,Mya,0.04535454545454545,0.8106173553719008,1.7880559144020718
9,4,Donny Osmond,0.02882561983471073,0.7940884297520662,1.8598851491273702
9,4,Kelly Osbourne,0.024693388429752067,0.7899561983471075,1.8787533249604857
9,5,Melissa Joan Hart,0.004032231404958691,0.9096909090909091,1.9823481261390823
9,5,Mark Dacascos,0.016428925619834712,0.9220876033057851,1.929979174096627
9,5,Natalie Coughlin,0.0,0.0909990909090909,2.0
9,5,Louie Vito,0.0,0.9056586776859504,2.0
9,5,Michael Irvin,0.0,0.9056586776859504,2.0
9,5,Joanna Krupa,0.008164462809917356,0.9138231404958678,1.9645788607975045
9,5,Aaron Carter,0.008164462809917356,0.9138231404958678,1.9645788607975045
9,5,Mya,0.02056115702479339,0.9262198347107439,1.9131323623762115
9,5,Donny Osmond,0.028825619834710745,0.9344842975206612,1.8803059355442022
9,5,Kelly Osbourne,0.008164462809917356,0.9138231404958678,1.9645788607975045
9,6,Melissa Joan Hart,0.0,0.1039336286981378,2.0
9,6,Mark Dacascos,0.030669721895191158,0.8543460325439588,1.8613822556655975
9,6,Louie Vito,0.0,0.1039339652377643,2.0
9,6,Michael Irvin,0.0,0.8236763106487677,2.0
9,6,Joanna Krupa,0.046054005917712776,0.8697303165664805,1.7988434403734501
9,6,Aaron Carter,0.0345151198215686,0.8581914304703363,1.8453461787178214
9,6,Mya,0.034515889055000554,0.8581921997037683,1.845342998502492
9,6,Donny Osmond,0.026823170118665782,0.8504994807674334,1.8777044222370218
9,6,Kelly Osbourne,0.0037457825430934235,0.8274220931918611,1.981973400789672
9,7,Mark Dacascos,0.0,0.1449076448243115,2.0
9,7,Michael Irvin,0.0,0.15440432098765428,2.0
9,7,Joanna Krupa,0.03408803418803419,0.9035339031339031,1.8545766355023756
9,7,Aaron Carter,0.028390028490028505,0.8978358974358974,1.8773948010075505
9,7,Mya,0.016994017094017076,0.886439886039886,1.9247581166256131
9,7,Donny Osmond,0.025541025641025648,0.8949868945868946,1.8890157481167902
9,7,Kelly Osbourne,0.025541025641025648,0.8949868945868946,1.8890157481167902
9,8,Joanna Krupa,0.007533587786259527,0.9620320610687023,1.9689197413495143
9,8,Aaron Carter,0.0,0.19091969465648856,2.0
9,8,Mya,0.03425114503816794,0.9887496183206107,1.8660757791589033
9,8,Donny Osmond,0.0,0.9544984732824427,2.0
9,8,Kelly Osbourne,0.0037167938931297775,0.9582152671755725,1.9845444640279464
9,9,Joanna Krupa,0.0,0.25320087012017856,2.0
9,9,Mya,0.018649126950123874,1.0,1.9267691830023548
9,9,Donny Osmond,0.0,0.9813508730498761,2.0
9,9,Kelly Osbourne,0.0,0.9813508730498761,2.0
10,2,Aiden Turner,0.0,0.9186818181818182,2.0
10,2,Shannen Doherty,0.0,0.091,2.0
10,2,Niecy Nash,0.004445454545454533,0.9231272727272727,1.9808297315574375
10,2,Buzz Aldrin,0.0,0.9186818181818182,2.0
10,2,Chad Ochocinco,0.0,0.9186818181818182,2.0
10,2,Evan Lysacek,0.018081818181818175,0.9367636363636364,1.9242523778241123
10,2,Pamela Anderson,0.00899090909090908,0.9276727272727272,1.961604534469539
10,2,Nicole Scherzinger,0.03626363636363636,0.9549454545454545,1.8536589839773279
10,2,Erin Andrews,0.013536363636363628,0.9322181818181818,1.9427489354339487
10,2,Kate Gosselin,0.0,0.9186818181818182,2.0
10,2,Jake Pavelka,0.0,0.9186818181818182,2.0
10,3,Aiden Turner,0.03438275862068965,0.6756768472906406,1.806310578241888
10,3,Niecy Nash,0.039308866995073896,0.6806029556650247,1.781590657312301
10,3,Buzz Aldrin,0.0,0.06412940886699509,2.0
10,3,Chad Ochocinco,0.03438275862068965,0.6756768472906405,1.8063105782418878
10,3,Evan Lysacek,0.06393940886699506,0.7052334975369461,1.6674900619371713
10,3,Pamela Anderson,0.039308866995073896,0.6806029556650248,1.781590657312301
10,3,Nicole Scherzinger,0.04916108374384237,0.6904551724137933,1.7341265374601798
10,3,Erin Andrews,0.04916108374384237,0.6904551724137933,1.7341265374601798
10,3,Kate Gosselin,0.009752216748768475,0.6510463054187194,1.9409670789409141
10,3,Jake Pavelka,0.039308866995073896,0.6806029556650248,1.781590657312301
10,4,Aiden Turner,0.0,0.08903767595088351,2.0
10,4,Niecy Nash,0.00798625336927224,0.8065299191374663,1.9607803815868066
10,4,Chad Ochocinco,0.029549595687331526,0.8280932614555255,1.8621822804621833
10,4,Evan Lysacek,0.05111293800539081,0.8496566037735849,1.7730254604104605
10,4,Pamela Anderson,0.03763584905660376,0.8361795148247978,1.8277171557642151
10,4,Nicole Scherzinger,0.04572210242587603,0.8442657681940701,1.7945046042300463
10,4,Erin Andrews,0.01607250673854448,0.8146161725067385,1.9226063523429884
10,4,Kate Gosselin,0.0,0.798543665768194,2.0
10,4,Jake Pavelka,0.013377088948787062,0.8119207547169811,1.9351647938912848
10,5,Niecy Nash,0.017241040462427738,0.7115826589595378,1.9053760711892236
10,5,Chad Ochocinco,0.017241040462427738,0.7115826589595378,1.9053760711892236
10,5,Evan Lysacek,0.06926416184971096,0.763605780346821,1.6673470450042165
10,5,Pamela Anderson,0.034582080924855485,0.7289236994219656,1.8188247852732868
10,5,Nicole Scherzinger,0.08082485549132945,0.7751664739884394,1.62230993372117
10,5,Erin Andrews,0.04036242774566473,0.7347040462427747,1.7916956591454027
10,5,Kate Gosselin,0.0,0.08679270231213876,2.0
10,5,Jake Pavelka,0.046142774566473976,0.740484393063584,1.7653639413167361
10,6,Niecy Nash,0.004684226550041098,0.8426042558515746,1.9778860369409779
10,6,Chad Ochocinco,0.028608230123258794,0.8665282594247923,1.8721614839421734
10,6,Evan Lysacek,0.009469888511588326,0.8473899178131219,1.955792588511266
10,6,Pamela Anderson,0.02382304663221362,0.8617430759337471,1.892394047038812
10,6,Nicole Scherzinger,0.05253175522597443,0.890451784527508,1.777167880407722
10,6,Erin Andrews,0.04296282365539024,0.8808828529569238,1.8139826824197205
10,6,Jake Pavelka,0.0,0.1197028613287905,2.0
10,7,Niecy Nash,0.0,0.977791961414791,2.0
10,7,Chad Ochocinco,0.003115434083601254,0.9809073954983922,1.9873359276230422
10,7,Evan Lysacek,0.009546302250803846,0.9873382636655949,1.961695455713959
10,7,Pamela Anderson,0.0,0.16407047159699892,2.0
10,7,Nicole Scherzinger,0.009546302250803846,0.9873382636655949,1.961695455713959
10,7,Erin Andrews,0.0,0.977791961414791,2.0
10,8,Niecy Nash,0.0,0.1700404743083004,2.0
10,8,Chad Ochocinco,0.0078051383399209305,0.8580075098814229,1.9639407515889025
10,8,Evan Lysacek,0.039425691699604734,0.8896280632411068,1.8302544218138563
10,8,Nicole Scherzinger,0.06314110671936758,0.9133434782608696,1.741353390762864
10,8,Erin Andrews,0.039425691699604734,0.8896280632411068,1.8302544218138563
10,9,Chad Ochocinco,0.0,0.23016349557522126,2.0
10,9,Evan Lysacek,0.03087345132743362,0.9515274336283186,1.874293878190779
10,9,Nicole Scherzinger,0.03087345132743362,0.9515274336283186,1.874293878190779
10,9,Erin Andrews,0.017599115044247816,0.9382530973451328,1.9263521501916927
11,1,David Hasselhoff,0.0,0.06617096182085168,2.0
11,1,Florence Henderson,0.013115859030836997,0.8069674008810572,1.936026695473598
11,1,Kyle Massey,0.03514229074889867,0.8289938325991189,1.8373298382076981
11,1,Jennifer Grey,0.039547577092511,0.8333991189427312,1.8187858329855484
11,1,Rick Fox,0.030737004405286334,0.8245885462555066,1.8562558811365328
11,1,Kurt Warner,0.017521145374449324,0.8113726872246696,1.9154480601236505
11,1,Margaret Cho,0.0,0.7938515418502202,2.0
11,1,Michael Bolton,0.004305286343612327,0.7981568281938326,1.9785396156871828
11,1,Brandy,0.03514229074889867,0.8289938325991189,1.8373298382076981
11,1,The Situation,0.0,0.7938515418502202,2.0
11,1,Audrina Patridge,0.017521145374449324,0.8113726872246696,1.9154480601236505
11,1,Bristol Palin,0.013115859030836997,0.8069674008810572,1.936026695473598
11,2,Florence Henderson,0.03157420814479638,0.6298592760180995,1.8090558830128993
11,2,Kyle Massey,0.04514886877828054,0.6434339366515837,1.7377287470889125
11,2,Jennifer Grey,0.05419864253393666,0.6524837104072398,1.693222040661609
11,2,Rick Fox,0.04062398190045249,0.6389090497737556,1.7608711864948514
11,2,Kurt Warner,0.04062398190045249,0.6389090497737556,1.7608711864948514
11,2,Margaret Cho,0.027049321266968334,0.6253343891402715,1.834150848125357
11,2,Michael Bolton,0.0,0.05438955162484573,2.0
11,2,Brandy,0.04062398190045249,0.6389090497737556,1.7608711864948514
11,2,The Situation,0.027049321266968334,0.6253343891402715,1.834150848125357
11,2,Audrina Patridge,0.049673755656108605,0.6479588235294118,1.7151867206998717
11,2,Bristol Palin,0.04514886877828054,0.6434339366515837,1.7377287470889125
11,3,Florence Henderson,0.008949773755656119,0.8243294117647058,1.9570382944339733
11,3,Kyle Massey,0.022524434389140275,0.83790407239819,1.8952873633941205
11,3,Jennifer Grey,0.027049321266968327,0.842428959276018,1.8755606810554204
11,3,Rick Fox,0.027049321266968327,0.842428959276018,1.8755606810554204
11,3,Kurt Warner,0.022524434389140275,0.83790407239819,1.8952873633941205
11,3,Margaret Cho,0.0,0.08153796380090496,2.0
11,3,Brandy,0.027049321266968327,0.842428959276018,1.8755606810554204
11,3,The Situation,0.008949773755656119,0.8243294117647058,1.9570382944339733
11,3,Audrina Patridge,0.03609909502262443,0.8514787330316741,1.8373141199267722
11,3,Bristol Palin,0.004424886877828052,0.8198045248868777,1.9785259452542263
11,4,Florence Henderson,0.019453072625698318,0.724163687150838,1.895359686989604
11,4,Kyle Massey,0.03341955307262569,0.7381301675977654,1.826740638083115
11,4,Jennifer Grey,0.0781122905027933,0.7828229050279331,1.637081671613433
11,4,Rick Fox,0.03062625698324022,0.7353368715083799,1.8400640665638766
11,4,Kurt Warner,0.016659776536312846,0.7213703910614526,1.9097067991649217
11,4,Brandy,0.05576592178770949,0.7604765363128492,1.7267188383339929
11,4,The Situation,0.0,0.07830117939168219,2.0
11,4,Audrina Patridge,0.05017932960893855,0.7548899441340783,1.7506831710238335
11,4,Bristol Palin,0.011073184357541888,0.7157837988826816,1.9390626513172964
11,5,Florence Henderson,0.0,0.11547211538461535,2.0
11,5,Kyle Massey,0.0,0.901598901098901,2.0
11,5,Jennifer Grey,0.021878021978021998,0.923476923076923,1.9074293857879996
11,5,Rick Fox,0.016383516483516495,0.9179824175824175,1.9298625265061924
11,5,Kurt Warner,0.016383516483516495,0.9179824175824175,1.9298625265061924
11,5,Brandy,0.03286703296703297,0.9344659340659339,1.8640921623178264
11,5,Audrina Patridge,0.010889010989010992,0.9124879120879119,1.9528296160890568
11,5,Bristol Palin,0.0,0.901598901098901,2.0
11,6,Kyle Massey,0.0,0.9807757800630243,2.0
11,6,Jennifer Grey,0.0,0.9807757800630243,2.0
11,6,Rick Fox,0.0,0.9807757800630243,2.0
11,6,Kurt Warner,0.0,0.9807757800630243,2.0
11,6,Brandy,0.019224219936975612,1.0,1.92455351997752
11,6,Audrina Patridge,0.0,0.15467464284730845,2.0
11,6,Bristol Palin,0.0,0.9807757800630243,2.0
11,7,Kyle Massey,0.0,0.9787172661870505,2.0
11,7,Jennifer Grey,0.009492326139088725,0.9882095923261391,1.9619432379013932
11,7,Rick Fox,0.0,0.1655509592326139,2.0
11,7,Kurt Warner,0.0022980815347721953,0.9810153477218226,1.9906516824996092
11,7,Brandy,0.009492326139088725,0.9882095923261391,1.9619432379013932
11,7,Bristol Palin,0.0,0.9787172661870505,2.0
11,8,Kyle Massey,0.030088679245283013,0.9322754716981132,1.8749384867847068
11,8,Jennifer Grey,0.033862264150943386,0.9360490566037736,1.860349030158369
11,8,Kurt Warner,0.0,0.1812120754716981,2.0
11,8,Brandy,0.033862264150943386,0.9360490566037736,1.860349030158369
11,8,Bristol Palin,0.0,0.9021867924528302,2.0
11,9,Kyle Massey,0.00428596491228066,0.986942105263158,1.9827044247787615
11,9,Jennifer Grey,0.013057894736842091,0.9957140350877194,1.9482226086956524
11,9,Brandy,0.0,0.25007500000000005,2.0
11,9,Bristol Palin,0.0,0.9826561403508773,2.0
12,2,Ralph Macchio,0.018418518518518518,0.8849592592592591,1.918445996916921
12,2,Chelsea Kane,0.004529629629629622,0.8710703703703703,1.9793073109656023
12,2,Kirstie Alley,0.013788888888888896,0.8803296296296295,1.9383129256209304
12,2,Hines Ward,0.027677777777777777,0.8942185185185184,1.8799093655589123
12,2,Sugar Ray Leonard,0.0,0.8665407407407406,2.0
12,2,Chris Jericho,0.027677777777777777,0.8942185185185184,1.8799093655589123
12,2,Petra Nemcova,0.004529629629629622,0.8710703703703703,1.9793073109656023
12,2,Mike Catherwood,0.0,0.07879461279461278,2.0
12,2,Romeo,0.027677777777777777,0.8942185185185184,1.8799093655589123
12,2,Wendy Williams,0.0,0.8665407407407406,2.0
12,2,Kendra Wilkinson,0.00915925925925926,0.8756999999999999,1.9585956335387085
12,3,Ralph Macchio,0.027937383177570083,0.7297719626168224,1.852516623517266
12,3,Chelsea Kane,0.037283177570093445,0.7391177570093458,1.8079179150381162
12,3,Kirstie Alley,0.027937383177570083,0.7297719626168224,1.852516623517266
12,3,Hines Ward,0.046628971962616825,0.7484635514018692,1.7654161215587676
12,3,Sugar Ray Leonard,0.023264485981308414,0.7250990654205607,1.875651421356755
12,3,Chris Jericho,0.027937383177570083,0.7297719626168224,1.852516623517266
12,3,Petra Nemcova,0.046628971962616825,0.7484635514018692,1.7654161215587676
12,3,Romeo,0.023264485981308414,0.7250990654205607,1.875651421356755
12,3,Wendy Williams,0.0,0.07018345794392523,2.0
12,3,Kendra Wilkinson,0.037283177570093445,0.7391177570093458,1.8079179150381162
12,4,Ralph Macchio,0.019317475728155346,0.9229300970873786,1.9179940547029155
12,4,Chelsea Kane,0.02417184466019415,0.9277844660194174,1.8984329663493165
12,4,Kirstie Alley,0.0047543689320388325,0.9083669902912621,1.9791731126032015
12,4,Hines Ward,0.019317475728155346,0.9229300970873786,1.9179940547029155
12,4,Sugar Ray Leonard,0.0,0.10203063646170442,2.0
12,4,Chris Jericho,0.009608737864077666,0.9132213592233009,1.958350999195173
12,4,Petra Nemcova,0.009608737864077666,0.9132213592233009,1.958350999195173
12,4,Romeo,0.009608737864077666,0.9132213592233009,1.958350999195173
12,4,Kendra Wilkinson,0.0,0.9036126213592233,2.0
12,5,Ralph Macchio,0.0,0.907716494845361,2.0
12,5,Chelsea Kane,0.02051855670103091,0.9282350515463919,1.9134925800643494
12,5,Kirstie Alley,0.005054639175257741,0.9127711340206187,1.9779712476033118
12,5,Hines Ward,0.025673195876288652,0.9333896907216497,1.8929238270605648
12,5,Chris Jericho,0.02051855670103091,0.9282350515463919,1.9134925800643494
12,5,Petra Nemcova,0.0,0.11348956185567012,2.0
12,5,Romeo,0.02051855670103091,0.9282350515463919,1.9134925800643494
12,5,Kendra Wilkinson,0.0,0.907716494845361,2.0
12,6,Ralph Macchio,0.0110111111111111,0.8671666666666665,1.9498456399615367
12,6,Chelsea Kane,0.03323333333333335,0.8893888888888888,1.8559179151211522
12,6,Kirstie Alley,0.022122222222222227,0.8782777777777777,1.9017226911496123
12,6,Hines Ward,0.02767777777777779,0.8838333333333332,1.878541128285143
12,6,Chris Jericho,0.0,0.12230793650793649,2.0
12,6,Romeo,0.03323333333333335,0.8893888888888888,1.8559179151211522
12,6,Kendra Wilkinson,0.01656666666666669,0.8727222222222222,1.925483532410415
12,7,Ralph Macchio,0.013162599469496012,0.9789798408488064,1.9469326220324847
12,7,Chelsea Kane,0.00785755968169759,0.9736748010610079,1.967978397876757
12,7,Kirstie Alley,0.0,0.9658172413793104,2.0
12,7,Hines Ward,0.013162599469496012,0.9789798408488064,1.9469326220324847
12,7,Romeo,0.0,0.9658172413793104,2.0
12,7,Kendra Wilkinson,0.0,0.16188704686118477,2.0
12,8,Ralph Macchio,0.0,0.977223076923077,2.0
12,8,Chelsea Kane,0.011438461538461526,0.9886615384615385,1.9542507287732767
12,8,Kirstie Alley,0.0037461538461538604,0.9809692307692308,1.9847827954973323
12,8,Hines Ward,0.0075923076923076925,0.9848153846153846,1.969398432716083
12,8,Romeo,0.0,0.20008,2.0
12,9,Ralph Macchio,0.0,0.20433031914893612,2.0
12,9,Chelsea Kane,0.10628297872340424,0.9236042553191489,1.58720537468469
12,9,Kirstie Alley,0.02543191489361703,0.8427531914893618,1.8828272233345666
12,9,Hines Ward,0.05096382978723406,0.8682851063829787,1.7782370899462328
13,1,Elisabetta Canalis,0.00450829493087557,0.7798018433179725,1.9770075906914
13,1,David Arquette,0.018333179723502294,0.7936267281105993,1.9096843105349572
13,1,Ricki Lake,0.027549769585253448,0.8028433179723504,1.8672928761183005
13,1,J.R. Martinez,0.0367663594470046,0.8120599078341015,1.8267425933234998
13,1,Metta World Peace (Ron),0.0,0.06460779569892475,2.0
13,1,Hope Solo,0.03215806451612903,0.807451612903226,1.8467951697985625
13,1,Chynna Phillips,0.0367663594470046,0.8120599078341015,1.8267425933234998
13,1,Kristin Cavallari,0.022941474654377864,0.7982350230414749,1.8882507002148765
13,1,Carson Kressley,0.013724884792626724,0.7890184331797236,1.9316100951058957
13,1,Chaz Bono,0.013724884792626724,0.7890184331797236,1.9316100951058957
13,1,Nancy Grace,0.00911658986175114,0.7844101382488481,1.954045203324365
13,1,Rob Kardashian,0.00911658986175114,0.7844101382488481,1.954045203324365
13,2,Elisabetta Canalis,0.0,0.09426131267835304,2.0
13,2,David Arquette,0.0,0.9823627802690582,2.0
13,2,Ricki Lake,0.00886860986547085,0.9912313901345291,1.9645291076273537
13,2,J.R. Martinez,0.004384304932735425,0.9867470852017937,1.9823058578252057
13,2,Hope Solo,0.0,0.9823627802690582,2.0
13,2,Chynna Phillips,0.0,0.9823627802690582,2.0
13,2,Kristin Cavallari,0.004384304932735425,0.9867470852017937,1.9823058578252057
13,2,Carson Kressley,0.0,0.9823627802690582,2.0
13,2,Chaz Bono,0.0,0.9823627802690582,2.0
13,2,Nancy Grace,0.0,0.9823627802690582,2.0
13,2,Rob Kardashian,0.0,0.9823627802690582,2.0
13,3,David Arquette,0.0,0.970764135021097,2.0
13,3,Ricki Lake,0.012558227848101264,0.9833223628691983,1.9495593027310394
13,3,J.R. Martinez,0.008338818565400839,0.9791029535864979,1.9662205152725984
13,3,Hope Solo,0.0,0.970764135021097,2.0
13,3,Chynna Phillips,0.008338818565400839,0.9791029535864979,1.9662205152725984
13,3,Kristin Cavallari,0.0,0.10135582278481013,2.0
13,3,Carson Kressley,0.0,0.970764135021097,2.0
13,3,Chaz Bono,0.0,0.970764135021097,2.0
13,3,Nancy Grace,0.0,0.970764135021097,2.0
13,3,Rob Kardashian,0.0,0.970764135021097,2.0
13,4,David Arquette,0.009469377990430617,0.9094909090909091,1.958782210184487
13,4,Ricki Lake,0.03817751196172246,0.938199043062201,1.8435951303202398
13,4,J.R. Martinez,0.02382344497607654,0.9238449760765551,1.899443963956868
13,4,Hope Solo,0.014254066985645925,0.9142755980861245,1.9385951035412783
13,4,Chynna Phillips,0.0,0.10056735778841043,2.0
13,4,Carson Kressley,0.0,0.9000215311004786,2.0
13,4,Chaz Bono,0.0,0.9000215311004786,2.0
13,4,Nancy Grace,0.0,0.9000215311004786,2.0
13,4,Rob Kardashian,0.014254066985645925,0.9142755980861245,1.9385951035412783
13,5,David Arquette,0.03181489361702128,0.8410255319148937,1.8542006410959573
13,5,Ricki Lake,0.02649574468085106,0.8357063829787235,1.8770787320937234
13,5,J.R. Martinez,0.04777234042553191,0.8569829787234043,1.7887944313144497
13,5,Hope Solo,0.02649574468085106,0.8357063829787235,1.8770787320937234
13,5,Carson Kressley,0.0,0.10115132978723407,2.0
13,5,Chaz Bono,0.010538297872340428,0.8197489361702128,1.949230591822876
13,5,Nancy Grace,0.015857446808510634,0.8250680851063831,1.9245714574873176
13,5,Rob Kardashian,0.03181489361702128,0.8410255319148937,1.8542006410959573
13,6,David Arquette,0.023996385542168683,0.8258012048192771,1.8870489358202946
13,6,Ricki Lake,0.06014096385542167,0.8619457831325301,1.7391093015841492
13,6,J.R. Martinez,0.06014096385542167,0.8619457831325301,1.7391093015841492
13,6,Hope Solo,0.005924096385542174,0.8077289156626506,1.9708765466466864
13,6,Chaz Bono,0.0,0.11454354561101548,2.0
13,6,Nancy Grace,0.030020481927710844,0.8318253012048193,1.8606688922066954
13,6,Rob Kardashian,0.017972289156626495,0.819777108433735,1.9141877549141992
13,7,David Arquette,0.0,0.1604928896473265,2.0
13,7,Ricki Lake,0.020377815699658703,0.9729962457337884,1.9179450461178609
13,7,J.R. Martinez,0.003312969283276446,0.9559313993174061,1.9861850873803544
13,7,Hope Solo,0.010138907849829366,0.9627573378839591,1.9583145360287322
13,7,Nancy Grace,0.0,0.9526184300341297,2.0
13,7,Rob Kardashian,0.013551877133105784,0.9661703071672355,1.944670530686069
13,8,Ricki Lake,0.030788030888030882,0.8806088803088803,1.8648754214117411
13,8,J.R. Martinez,0.06167606177606179,0.9114969111969112,1.7464949665108522
13,8,Hope Solo,0.030788030888030882,0.8806088803088803,1.8648754214117411
13,8,Nancy Grace,0.0,0.16996416988416987,2.0
13,8,Rob Kardashian,0.026927027027027057,0.8767478764478766,1.8808109999581286
13,9,Ricki Lake,0.07585053143684144,0.9031514892467901,1.6900903988579088
13,9,J.R. Martinez,0.029437677374166128,0.8567386351841149,1.8671249639287548
13,9,Hope Solo,0.0,0.20682523945248715,2.0
13,9,Rob Kardashian,0.06741083337904379,0.8947117911889925,1.71974119864686
14,2,William Levy,0.029639776951672876,0.7891040892193307,1.8551938979877145
14,2,Jack Wagner,0.014769888475836438,0.7742342007434944,1.9251213590517617
14,2,Sherri Sheperd,0.02220483271375465,0.7816691449814125,1.8895108769291458
14,2,Jaleel White,0.01848736059479553,0.7779516728624534,1.9071499019100355
14,2,Roshon Fegan,0.033357249070631964,0.7928215613382898,1.8384986462960888
14,2,Melissa Gilbert,0.011052416356877332,0.7705167286245352,1.9434347354787644
14,2,Martina Navratilova,0.0,0.06328869268897148,2.0
14,2,Donald Driver,0.025922304832713756,0.7853866171003716,1.8721951447497986
14,2,Gavin DeGraw,0.014769888475836438,0.7742342007434944,1.9251213590517617
14,2,Gladys Knight,0.0073349442379182115,0.7667992565055761,1.962099882780667
14,2,Katherine Jenkins,0.033357249070631964,0.7928215613382898,1.8384986462960888
14,2,Maria Menounos,0.029639776951672876,0.7891040892193307,1.8551938979877145
14,3,William Levy,0.014185714285714291,0.9576428571428572,1.9416122772975835
14,3,Jack Wagner,0.0,0.08580519480519481,2.0
14,3,Sherri Sheperd,0.0,0.943457142857143,2.0
14,3,Jaleel White,0.0034714285714285867,0.9469285714285716,1.9853896103896105
14,3,Roshon Fegan,0.0034714285714285867,0.9469285714285716,1.9853896103896105
14,3,Melissa Gilbert,0.0,0.943457142857143,2.0
14,3,Donald Driver,0.007042857142857145,0.9505000000000001,1.970579459330429
14,3,Gavin DeGraw,0.0,0.943457142857143,2.0
14,3,Gladys Knight,0.0,0.943457142857143,2.0
14,3,Katherine Jenkins,0.01775714285714285,0.9612142857142858,1.9274457156198928
14,3,Maria Menounos,0.010614285714285718,0.9540714285714287,1.9559886269399362
14,4,William Levy,0.004191845493562235,0.9019875536480687,1.9814966197751442
14,4,Sherri Sheperd,0.0,0.09021875536480686,2.0
14,4,Jaleel White,0.004191845493562235,0.9019875536480687,1.9814966197751442
14,4,Roshon Fegan,0.02135922746781115,0.9191549356223176,1.9091593585464621
14,4,Melissa Gilbert,0.004191845493562235,0.9019875536480687,1.9814966197751442
14,4,Donald Driver,0.025651072961373398,0.9234467811158799,1.8918928207405452
14,4,Gavin DeGraw,0.008483690987124471,0.9062793991416309,1.9629032212660424
14,4,Gladys Knight,0.0,0.8977957081545065,2.0
14,4,Katherine Jenkins,0.012775536480686706,0.9105712446351932,1.944655521665447
14,4,Maria Menounos,0.02135922746781115,0.9191549356223176,1.9091593585464621
