season,week,celebrity_name,a_mean,a_sd
8,1,Shawn Johnson,-0.3424257764246616,0.5210047717748749
8,1,Steve Wozniak,0.31719178268287934,0.5329685633751146
8,1,Steve-O,-0.08254731319137702,0.5262482767984645
8,1,Ty Murray,-0.008536905723438414,0.5430794175492508
8,2,Belinda Carlisle,0.025206041663497766,0.5418613257870024
8,2,Chuck Wicks,-0.14887595640000842,0.5200027787651801
8,2,David Alan Grier,0.02592162053222624,0.5266402087970458
8,2,Denise Richards,0.014772659927984412,0.47826943570814334
8,2,Gilles Marini,0.3649463684717032,0.5191529353597282
8,2,Holly Madison,-0.23978348687840093,0.5168746114181934
8,2,Lawrence Taylor,0.19008984444799717,0.5334507168355492
8,2,Lil' Kim,0.1402472770273611,0.494276700117108
8,2,Melissa Rycroft,0.22983355759828314,0.5542835851395364
8,2,Shawn Johnson,-0.04485141469359402,0.5196115789086371
8,2,Steve Wozniak,0.026492784901199773,0.5266603990292147
8,2,Steve-O,-0.4902586087013714,0.5126685639078036
8,2,Ty Murray,-0.011927052112056833,0.5276499062309112
8,3,Chuck Wicks,-0.043705757146429255,0.5177061060275602
8,3,David Alan Grier,0.1317042044216217,0.5008229428240085
8,3,Denise Richards,-0.21974787350416372,0.48937148616437426
8,3,Gilles Marini,0.5617494283743442,0.5145370429793108
8,3,Holly Madison,-0.3896762800002338,0.47766256997541046
8,3,Lawrence Taylor,0.13080059865958646,0.5273238687639151
8,3,Lil' Kim,0.3077189010194121,0.5259684173607985
8,3,Melissa Rycroft,0.45611373069015587,0.5389764217274626
8,3,Shawn Johnson,0.19805780885240545,0.5128877221653655
8,3,Steve Wozniak,-0.45451557807000975,0.49355523569107834
8,3,Steve-O,-0.6893170146212241,0.5033918051418991
8,3,Ty Murray,0.05370171559827096,0.5123353937152826
8,4,Chuck Wicks,-0.06130116675578636,0.4995201153425088
8,4,David Alan Grier,0.10839370458272919,0.4978741483908282
8,4,Gilles Marini,0.8098421876316197,0.49630986650287773
8,4,Holly Madison,-0.5847707635561489,0.4659564372281961
8,4,Lawrence Taylor,-0.030113596811489667,0.5315933375794917
8,4,Lil' Kim,0.4882979293224207,0.5280539725477776
8,4,Melissa Rycroft,0.6706127673115846,0.5137875268178735
8,4,Shawn Johnson,0.30774920982069326,0.48735080149731325
8,4,Steve Wozniak,-0.7967736834009499,0.4976434442664277
8,4,Steve-O,-0.8711800391794972,0.49642605554086433
8,4,Ty Murray,0.16168209746682705,0.5196795754174721
8,5,Chuck Wicks,-0.07110298601174415,0.494365732725731
8,5,David Alan Grier,0.005719614203470513,0.47812275170541646
8,5,Gilles Marini,1.0988554674803799,0.4801191412508641
8,5,Lawrence Taylor,-0.25841649776661524,0.5260999479825555
8,5,Lil' Kim,0.6084967335555859,0.49435610427963306
8,5,Melissa Rycroft,0.7043489307336699,0.48834010382507387
8,5,Shawn Johnson,0.44919586525561794,0.48298373246562787
8,5,Steve-O,-1.107347008876466,0.48766065993003177
8,5,Ty Murray,-0.030748063655845512,0.49410739765824807
8,6,Chuck Wicks,-0.0782899669457244,0.48104654402168723
8,6,Gilles Marini,1.102825770875469,0.47728438984450966
8,6,Lawrence Taylor,-0.29112415530145086,0.5139269757283554
8,6,Lil' Kim,0.8060994944079135,0.47761283695453405
8,6,Melissa Rycroft,0.805866740564858,0.48055383560195813
8,6,Shawn Johnson,0.5474101177050681,0.49352208569861084
8,6,Steve-O,-1.3456140216181376,0.4849037816703789
8,6,Ty Murray,-0.34721648313547815,0.47379990920324816
8,7,Chuck Wicks,0.01873306384355427,0.4824759427392762
8,7,Gilles Marini,1.0255485105477082,0.4723074402700411
8,7,Lawrence Taylor,-0.7022925658673504,0.502138543053282
8,7,Lil' Kim,0.692780199712443,0.47978788618021473
8,7,Melissa Rycroft,0.9500494458235584,0.49682983589284124
8,7,Shawn Johnson,0.6586236384385336,0.49470496727171176
8,7,Ty Murray,-0.49172143305102206,0.4860797559914737
8,8,Chuck Wicks,-0.0723941833000278,0.4906314572239591
8,8,Gilles Marini,1.0817296642050827,0.4857744709266757
8,8,Lil' Kim,0.8911939028448046,0.4891853008890909
8,8,Melissa Rycroft,0.3695157723130178,0.4855825336697497
8,8,Shawn Johnson,0.5802492387556177,0.48338584528013506
8,8,Ty Murray,-0.42648014652046423,0.483896858931401
8,9,Gilles Marini,1.043960145217863,0.4710726868370662
8,9,Lil' Kim,0.6981242853314386,0.47225509785122155
8,9,Melissa Rycroft,0.5100913809805415,0.4748865349252247
8,9,Shawn Johnson,0.6318460283595003,0.49739189357315644
8,9,Ty Murray,-0.7625178939579313,0.5017210933612934
8,10,Gilles Marini,1.1460407637655856,0.4686714683471968
8,10,Melissa Rycroft,0.47683225823938935,0.48439627361490284
8,10,Shawn Johnson,0.5971888959798536,0.5121427162748993
8,10,Ty Murray,-1.0010346886693937,0.5073363569912713
8,11,Gilles Marini,0.922073238682758,0.47719185569561373
8,11,Melissa Rycroft,0.18632873175401535,0.47522956604859024
8,11,Shawn Johnson,0.7601432746914492,0.5053115806273272
9,1,Aaron Carter,-0.3004850800310868,0.4771379449946091
9,1,Ashley Hamiliton,-0.027925229053989142,0.5247268153165229
9,1,Chuck Liddell,-0.012029235810752685,0.5066186668196145
9,1,Debi Mazar,0.14622656421279934,0.526775008269864
9,1,Donny Osmond,0.2342670051356141,0.524302801019254
9,1,Joanna Krupa,-0.15191416316059872,0.5555999349325226
9,1,Kathy Ireland,0.17976931402769705,0.546154853645956
9,1,Kelly Osbourne,-0.21363024880295603,0.5463951999287775
9,1,Louie Vito,-0.24437178271279303,0.5228568374018191
9,1,Macy Gray,0.08872413335699951,0.5804477312518943
9,1,Mark Dacascos,0.13486996838608495,0.5331238910712599
9,1,Melissa Joan Hart,-0.09845927529891499,0.5333507528458823
9,1,Michael Irvin,0.1607823542629441,0.5339870427993972
9,1,Mya,-0.14295807779230987,0.4819354564030758
9,1,Natalie Coughlin,-0.1635830521231903,0.5628604947270627
9,1,Tom DeLay,0.3907460477209778,0.5033915502624969
9,2,Aaron Carter,0.2243031734306363,0.4850658439923237
9,2,Chuck Liddell,-0.15850503916699127,0.49891160727696
9,2,Debi Mazar,0.16291218928660114,0.5156500995514663
9,2,Donny Osmond,0.5298784275764012,0.5065731852577445
9,2,Joanna Krupa,-0.23434332001207717,0.5070001062733039
9,2,Kathy Ireland,-0.07727080937357439,0.5343983352939059
9,2,Kelly Osbourne,-0.3420847517585698,0.5151614519895538
9,2,Louie Vito,-0.3878544741585095,0.504066227282148
9,2,Mark Dacascos,0.12657451015036295,0.5215287577307219
9,2,Melissa Joan Hart,-0.2569877833689959,0.5103181944587345
9,2,Michael Irvin,0.05167131638381362,0.5147883179182605
9,2,Mya,0.3752076509684446,0.49694059349104236
9,2,Natalie Coughlin,-0.12873459908895177,0.5495308749017792
9,2,Tom DeLay,0.08959528457209134,0.4822525807621655
9,3,Aaron Carter,0.25855247586179725,0.46988392531907236
9,3,Chuck Liddell,-0.32418591729458274,0.4800948052921777
9,3,Debi Mazar,-0.040129643434133125,0.47598601629314086
9,3,Donny Osmond,0.5194998881503899,0.4860556723050883
9,3,Joanna Krupa,-0.015148551990817887,0.5046748664592821
9,3,Kelly Osbourne,-0.286408608703088,0.48747542968265983
9,3,Louie Vito,-0.3136868447288237,0.5088525051168648
9,3,Mark Dacascos,-0.030756154976715185,0.5467808324478872
9,3,Melissa Joan Hart,-0.2732160787137674,0.5111479246183763
9,3,Michael Irvin,-0.38126401732377846,0.4922738068786399
9,3,Mya,0.8042571408770396,0.49227551328173835
9,3,Natalie Coughlin,0.26415442635776054,0.5335135385067628
9,3,Tom DeLay,-0.21009463920247495,0.4542104905025789
9,4,Aaron Carter,-0.01424598303195966,0.4682984921856882
9,4,Chuck Liddell,-0.5401975507215535,0.471892802217755
9,4,Donny Osmond,0.5602368620518688,0.4758435350916336
9,4,Joanna Krupa,0.1981383259139671,0.4788831012596764
9,4,Kelly Osbourne,-0.18685818806144375,0.4848508893977364
9,4,Louie Vito,-0.6046569258691726,0.5163444694083943
9,4,Mark Dacascos,-0.04335586185193125,0.5402357238227489
9,4,Melissa Joan Hart,0.10194816127812195,0.4857735805346773
9,4,Michael Irvin,-0.6747897963000954,0.47694024808029517
9,4,Mya,1.007908240911264,0.46759949138373375
9,4,Natalie Coughlin,0.3368760012790055,0.514038469264813
9,5,Aaron Carter,-0.0409597298282709,0.45263223668832164
9,5,Donny Osmond,0.9528185828277806,0.4766317211334781
9,5,Joanna Krupa,0.1317462144404784,0.46174798901135483
9,5,Kelly Osbourne,-0.19625602799223174,0.48596113968755633
9,5,Louie Vito,-0.7279189239632065,0.5131121939246027
9,5,Mark Dacascos,0.1611200746705102,0.5360672232768695
9,5,Melissa Joan Hart,-0.023223266517552722,0.4781818571533755
9,5,Michael Irvin,-0.8634793465448782,0.47906571775550894
9,5,Mya,1.1471664839550422,0.4746151644648677
9,5,Natalie Coughlin,0.08400219807645694,0.5167913718884154
9,6,Aaron Carter,0.14930575879878194,0.46489105471174347
9,6,Donny Osmond,0.8901505784179856,0.47887169412116337
9,6,Joanna Krupa,0.4722197716598242,0.4591767466807001
9,6,Kelly Osbourne,-0.33623646491888615,0.48389118453108165
9,6,Louie Vito,-0.877277695859101,0.5035276701329494
9,6,Mark Dacascos,0.27923783526681895,0.5622547006522494
9,6,Melissa Joan Hart,-0.2621237944378612,0.4805584594603298
9,6,Michael Irvin,-1.0630042428034379,0.48151967782957883
9,6,Mya,1.174441966965639,0.4559666840021443
9,7,Aaron Carter,0.2998214292187212,0.47643379132878194
9,7,Donny Osmond,0.8529106990157971,0.47133954714718423
9,7,Joanna Krupa,0.7121342773755611,0.4736309507197996
9,7,Kelly Osbourne,-0.16692808186198071,0.46833337276622894
9,7,Mark Dacascos,-0.21495030875306137,0.5267125130261772
9,7,Michael Irvin,-1.107593514689593,0.4832538890077687
9,7,Mya,0.9328336578428813,0.45565661215043435
9,8,Aaron Carter,0.10280409181090264,0.4625064080653831
9,8,Donny Osmond,0.5679833116515404,0.492575934361086
9,8,Joanna Krupa,0.5888929364313457,0.49656475461249305
9,8,Kelly Osbourne,-0.27822692806540833,0.4621741391346089
9,8,Mya,1.2136853085942827,0.4864019838547812
9,9,Donny Osmond,0.20817835541486468,0.4958934530492433
9,9,Joanna Krupa,0.5619170959102523,0.4928631249233367
9,9,Kelly Osbourne,-0.3158393641137306,0.4701350686194994
9,9,Mya,1.340274139996583,0.4787804933444496
9,10,Donny Osmond,0.3581101706225174,0.4857389601777158
9,10,Kelly Osbourne,-0.5501378388953908,0.47815024656191185
9,10,Mya,1.2445806384423554,0.45768438701868003
10,1,Aiden Turner,-0.044333923492312445,0.5282293326294839
10,1,Buzz Aldrin,0.5787966562632919,0.50649660909962
10,1,Chad Ochocinco,-0.1091733984535369,0.5181360265766153
10,1,Erin Andrews,-0.09682729976880404,0.5419474029079022
10,1,Evan Lysacek,-0.1629960380459396,0.5346191931877508
10,1,Jake Pavelka,-0.11055588794585545,0.5700777597115698
10,1,Kate Gosselin,0.014658423378060469,0.525881110583013
10,1,Nicole Scherzinger,-0.12906729600848685,0.4907529422944943
10,1,Niecy Nash,0.06300254313149863,0.5142344627918781
10,1,Pamela Anderson,0.07921850334478828,0.5404741739583685
10,1,Shannen Doherty,0.02895339127429263,0.5136004758063752
10,2,Aiden Turner,-0.10933900675999864,0.486483201615556
10,2,Buzz Aldrin,0.02921024668909651,0.5065003724817327
10,2,Chad Ochocinco,-0.3157662231215405,0.48513588662965074
10,2,Erin Andrews,0.09828598084677988,0.5247738474466134
10,2,Evan Lysacek,0.08929066412649317,0.5302739566793897
10,2,Jake Pavelka,-0.10258964553356165,0.5584468044380191
10,2,Kate Gosselin,-0.26956730408424895,0.5053084009573748
10,2,Nicole Scherzinger,0.3297404130917869,0.4649030408187479
10,2,Niecy Nash,0.08996146792925624,0.4964004525867403
10,2,Pamela Anderson,0.19509062935836272,0.5043697872470781
10,2,Shannen Doherty,0.025893979937102008,0.5182612593221788
10,3,Aiden Turner,-0.08676969627826975,0.4812617826464297
10,3,Buzz Aldrin,-0.4557245819948444,0.49114473660717356
10,3,Chad Ochocinco,-0.2839635304968377,0.4717143246489018
10,3,Erin Andrews,0.2557219972116269,0.5111460265413627
10,3,Evan Lysacek,0.4371662922910177,0.507341732644886
10,3,Jake Pavelka,-0.0640152585405125,0.5638434991500216
10,3,Kate Gosselin,-0.5609258572713423,0.4999157120941094
10,3,Nicole Scherzinger,0.4626274613875644,0.43084329343370237
10,3,Niecy Nash,0.1095703119496576,0.4923111438648527
10,3,Pamela Anderson,0.1820134745413938,0.4986122599473617
10,4,Aiden Turner,-0.34153427875237985,0.4725085048852656
10,4,Chad Ochocinco,-0.17291975790857472,0.4587577805759179
10,4,Erin Andrews,0.15375974716360724,0.5109901492554959
10,4,Evan Lysacek,0.7601819471570012,0.5033762938698412
10,4,Jake Pavelka,-0.157724730399665,0.5619272307087332
10,4,Kate Gosselin,-0.7987575349025298,0.4931227676438484
10,4,Nicole Scherzinger,0.7072312003127538,0.45286755449726507
10,4,Niecy Nash,-0.059920781545845896,0.5114641111378989
10,4,Pamela Anderson,0.3371624427349109,0.46389830018075723
10,5,Chad Ochocinco,-0.3491473874505747,0.4510124722432401
10,5,Erin Andrews,0.14363942286505146,0.4857775564524801
10,5,Evan Lysacek,0.9346188176151597,0.5216390465868969
10,5,Jake Pavelka,-0.04157688158962008,0.5523030996662474
10,5,Kate Gosselin,-1.02225823904405,0.5006081761352751
10,5,Nicole Scherzinger,0.9933740719976903,0.4559052110956175
10,5,Niecy Nash,-0.2161511677129227,0.5097448677923859
10,5,Pamela Anderson,0.2661441988932594,0.47503126881955215
10,6,Chad Ochocinco,-0.20103997993852057,0.4402656919783916
10,6,Erin Andrews,0.3658809443353741,0.49614964132772976
10,6,Evan Lysacek,0.6448476704490599,0.5133252106658931
10,6,Jake Pavelka,-0.33168437631524894,0.5297571983444571
10,6,Nicole Scherzinger,1.241480124240514,0.4737426486859029
10,6,Niecy Nash,-0.4252534211140884,0.4770697364188686
10,6,Pamela Anderson,0.21598624466426883,0.4793485322452227
10,7,Chad Ochocinco,-0.13121370421065098,0.45986952176351004
10,7,Erin Andrews,0.20514734064807763,0.490604652947074
10,7,Evan Lysacek,0.8172674769778019,0.49297121543199174
10,7,Nicole Scherzinger,1.3564083701589966,0.47690555613353297
10,7,Niecy Nash,-0.6856541855586137,0.47275506162716335
10,7,Pamela Anderson,0.06446138061785327,0.5078227494269077
10,8,Chad Ochocinco,-0.32083495773318516,0.4462087081792414
10,8,Erin Andrews,0.2872215125842257,0.47709318497083947
10,8,Evan Lysacek,0.7900980921435646,0.49215161127278056
10,8,Nicole Scherzinger,1.4532729971574585,0.4768611723094295
10,8,Niecy Nash,-0.8537596974544993,0.47543794538820155
10,9,Chad Ochocinco,-0.5899312769455219,0.46500525907659085
10,9,Erin Andrews,0.21591548174765027,0.4900470157472665
10,9,Evan Lysacek,0.8511599003851477,0.4636590747646511
10,9,Nicole Scherzinger,1.4208641827911423,0.4825987735810816
10,10,Erin Andrews,0.04917453500043638,0.4902498193006291
10,10,Evan Lysacek,0.5704580345937319,0.44795315590024476
10,10,Nicole Scherzinger,1.495983206505594,0.4932249459020323
11,1,Audrina Patridge,-0.18516833922653744,0.5561422397264313
11,1,Brandy,-0.11465336645337039,0.5013305094137153
11,1,Bristol Palin,-0.24161617886410833,0.5338716407880757
11,1,David Hasselhoff,0.1775712931427242,0.5468031235120463
11,1,Florence Henderson,0.3855396036428843,0.5283249072292441
11,1,Jennifer Grey,0.14858054151913563,0.535546348614185
11,1,Kurt Warner,-0.007447045433350001,0.4974237781470404
11,1,Kyle Massey,-0.24344088004395653,0.5343504631550676
11,1,Margaret Cho,0.004977023666562353,0.5518477672877127
11,1,Michael Bolton,0.139116731047954,0.5162371933215971
11,1,Rick Fox,0.0028837287503615857,0.5045617141207349
11,1,The Situation,-0.13620552821904255,0.5537878081060733
11,2,Audrina Patridge,0.06633463762976619,0.5402179107951038
11,2,Brandy,-0.016022511064478936,0.49171616787940897
11,2,Bristol Palin,-0.07135482426503899,0.5172730392313561
11,2,Florence Henderson,0.238345042226986,0.4998822747589568
11,2,Jennifer Grey,0.4379311605638232,0.5239510072920532
11,2,Kurt Warner,0.09307460600764363,0.4926155865844032
11,2,Kyle Massey,-0.07683831248893361,0.5265150568560845
11,2,Margaret Cho,-0.1497419289182906,0.5416412159877327
11,2,Michael Bolton,-0.49408877664467304,0.5015427101560264
11,2,Rick Fox,0.07021669600783795,0.5036923306254917
11,2,The Situation,-0.26298314158124503,0.5412675272089884
11,3,Audrina Patridge,0.4304647790367916,0.5155104081098062
11,3,Brandy,0.1591000936581866,0.5015015485068993
11,3,Bristol Palin,-0.3597766137292001,0.5114254474279437
11,3,Florence Henderson,0.019238587947971616,0.4871168446913327
11,3,Jennifer Grey,0.5417114823466666,0.501950258544429
11,3,Kurt Warner,0.15944375698584848,0.46825739471497435
11,3,Kyle Massey,0.005038327175441552,0.515687570537731
11,3,Margaret Cho,-0.5567180324066942,0.5294809982178311
11,3,Rick Fox,0.2398493669200994,0.498433691461275
11,3,The Situation,-0.44859233611244786,0.5386311628460121
11,4,Audrina Patridge,0.5281635592611339,0.5210965989265529
11,4,Brandy,0.3647324972423261,0.4815499772710417
11,4,Bristol Palin,-0.49358958568756367,0.47639474688273253
11,4,Florence Henderson,-0.11384778549042937,0.46558559971629687
11,4,Jennifer Grey,0.9608660431135279,0.5142467706546519
11,4,Kurt Warner,-0.00869907935240744,0.482158071463936
11,4,Kyle Massey,0.005681345423633801,0.49070674937014935
11,4,Rick Fox,0.17160173356779526,0.45314503086071956
11,4,The Situation,-0.6931939367939435,0.5023957072943342
11,5,Audrina Patridge,0.45603790071604483,0.49239922134711567
11,5,Brandy,0.6731894085102211,0.4938453589487414
11,5,Bristol Palin,-0.8547304501836173,0.4945698484263189
11,5,Florence Henderson,-0.26201045313792504,0.4809601296845027
11,5,Jennifer Grey,1.0088731817664351,0.496328184776165
11,5,Kurt Warner,0.09066335968329453,0.47231097378021886
11,5,Kyle Massey,-0.2393020133551891,0.48712186168149174
11,5,Rick Fox,0.2434391951764177,0.4666002901222156
11,6,Audrina Patridge,0.4938203971333423,0.48232920856762007
11,6,Brandy,0.9407168079263952,0.5032952022772397
11,6,Bristol Palin,-0.816157366723812,0.48937942540561796
11,6,Jennifer Grey,0.8216178703078949,0.47366004410586454
11,6,Kurt Warner,-0.3730149773191151,0.4823566687583475
11,6,Kyle Massey,-0.1877901726291297,0.499975333695718
11,6,Rick Fox,0.23030850061071162,0.46594516659348945
11,7,Brandy,1.0674243969516952,0.49846359821285907
11,7,Bristol Palin,-1.0362836062193106,0.4966981838942011
11,7,Jennifer Grey,0.9677550504092415,0.4875475599982643
11,7,Kurt Warner,-0.2906135320236208,0.48383789562493956
11,7,Kyle Massey,-0.3333424970393114,0.47653054375639475
11,7,Rick Fox,0.16432247105113765,0.4698756802765878
11,8,Brandy,1.1137907114773589,0.47601679283423176
11,8,Bristol Palin,-1.1678082562845906,0.48596189168125614
11,8,Jennifer Grey,1.0191861928785793,0.4653754266248867
11,8,Kurt Warner,-0.4897693203233926,0.47931066602824507
11,8,Kyle Massey,-0.1457161170944611,0.4670332592466219
11,9,Brandy,0.9243974215698917,0.4751397639185866
11,9,Bristol Palin,-1.3224278533601137,0.4916350639078737
11,9,Jennifer Grey,1.0990780868171741,0.4567827541123769
11,9,Kyle Massey,-0.030471469472011514,0.46469159033472845
11,10,Bristol Palin,-1.3738349285607296,0.48025805670490096
11,10,Jennifer Grey,1.212881516072102,0.4745646140187097
11,10,Kyle Massey,-0.06100253766052816,0.43940213800794453
12,1,Chelsea Kane,-0.2183418193794748,0.49005715736896677
12,1,Chris Jericho,0.03672553588099573,0.5270291810882878
12,1,Hines Ward,-0.05838270297296623,0.5375549558012533
12,1,Kendra Wilkinson,-0.16516882101233474,0.5239441911740058
12,1,Kirstie Alley,0.3964604712819545,0.5284749926630162
12,1,Mike Catherwood,-0.06834095056111601,0.5072522032672788
12,1,Petra Nemcova,-0.057758515035481024,0.5318361207387245
12,1,Ralph Macchio,0.13461423362345692,0.5457696432041086
12,1,Romeo,-0.2702536476789031,0.5585628950025312
12,1,Sugar Ray Leonard,0.2190460460930637,0.5112866802046612
12,1,Wendy Williams,0.12812816568766353,0.538810448532598
12,2,Chelsea Kane,-0.35418038440576405,0.46202416724359147
12,2,Chris Jericho,0.3431212255522406,0.49905597295107046
12,2,Hines Ward,0.28055912449979015,0.5215901787560838
12,2,Kendra Wilkinson,-0.19470938297036128,0.5392542543368964
12,2,Kirstie Alley,0.38421399498860287,0.494596806986668
12,2,Mike Catherwood,-0.3222972179653633,0.4959116085490661
12,2,Petra Nemcova,-0.20471638323948166,0.5252663676410189
12,2,Ralph Macchio,0.25920944455842426,0.5271647066189584
12,2,Romeo,0.0839817892475133,0.5093946533408853
12,2,Sugar Ray Leonard,-0.07725310350180255,0.49195357428488196
12,2,Wendy Williams,-0.16607108769172957,0.5034120078080844
12,3,Chelsea Kane,-0.15163882836131418,0.42875621608778125
12,3,Chris Jericho,0.2597155050960339,0.49124501276248767
12,3,Hines Ward,0.5410496110517548,0.5269055914895839
12,3,Kendra Wilkinson,-0.04388514020537814,0.530070317962042
12,3,Kirstie Alley,0.2918581833426457,0.49960411092182583
12,3,Petra Nemcova,0.12654802362296627,0.5406217087991492
12,3,Ralph Macchio,0.18298222184868534,0.5048201669899318
12,3,Romeo,-0.04157991476882698,0.47565028972312007
12,3,Sugar Ray Leonard,-0.1816729996312932,0.48239673299466795
12,3,Wendy Williams,-0.6935895582231552,0.5017179364955625
12,4,Chelsea Kane,0.22607331888118162,0.44482782386950626
12,4,Chris Jericho,0.2156596806400726,0.46593739633095527
12,4,Hines Ward,0.6684449025961818,0.5033584390407829
12,4,Kendra Wilkinson,-0.5391498360010523,0.5066860983637688
12,4,Kirstie Alley,0.16475217845334095,0.488413435507901
12,4,Petra Nemcova,0.1252850095318932,0.5191169487881045
12,4,Ralph Macchio,0.3557137729068723,0.5197472434106641
12,4,Romeo,-0.00975872540171433,0.45455390126329626
12,4,Sugar Ray Leonard,-0.3708541590793775,0.47809730919742116
12,5,Chelsea Kane,0.3928437465631513,0.4605544060425687
12,5,Chris Jericho,0.3930043100274066,0.4812080932642844
12,5,Hines Ward,0.8963622125908385,0.5082788741034759
12,5,Kendra Wilkinson,-0.7064489749238283,0.49340047648423996
12,5,Kirstie Alley,-0.00562356563438114,0.49387415737846196
12,5,Petra Nemcova,-0.15183904100493406,0.517541616595918
12,5,Ralph Macchio,0.03726250673522553,0.49475637534833944
12,5,Romeo,0.1870303408216818,0.44537249678668583
12,6,Chelsea Kane,0.612889514280967,0.4628728985073702
12,6,Chris Jericho,-0.06900149631215607,0.5083538353111579
12,6,Hines Ward,0.9219740771185911,0.48971439130459815
12,6,Kendra Wilkinson,-0.6516847162616717,0.46886798831677745
12,6,Kirstie Alley,0.003983300515545841,0.48365066142613655
12,6,Ralph Macchio,-0.1370869309324485,0.47378976567565595
12,6,Romeo,0.4235632826210011,0.4737996630496162
12,7,Chelsea Kane,0.6424312031271968,0.44868085012251646
12,7,Hines Ward,1.0779180651073899,0.468570542523556
12,7,Kendra Wilkinson,-0.7110286111419524,0.4687555971849163
12,7,Kirstie Alley,-0.2429352605250169,0.44697148206327425
12,7,Ralph Macchio,0.14663406434189227,0.4558049743667629
12,7,Romeo,0.1264434102843115,0.47946775999437335
12,8,Chelsea Kane,0.7718222683337219,0.46140946848428427
12,8,Hines Ward,1.0714370632112915,0.4898963345434982
12,8,Kirstie Alley,-0.14745970775042308,0.470762675958399
12,8,Ralph Macchio,-0.2880012079511909,0.45213603323156554
12,8,Romeo,0.09470121448421864,0.4781142007981548
12,9,Chelsea Kane,0.9758302145124562,0.4653332836339548
12,9,Hines Ward,0.9564527299738863,0.4992136774766387
12,9,Kirstie Alley,-0.2427202611727297,0.4763728309296002
12,9,Ralph Macchio,-0.5031556367035475,0.4423661404529607
12,10,Chelsea Kane,0.9586378103759553,0.4509209062233514
12,10,Hines Ward,0.9519932963799137,0.5031323542809049
12,10,Kirstie Alley,-0.511511848504929,0.4804703288575392
13,1,Carson Kressley,0.1473034651355391,0.5801567374536557
13,1,Chaz Bono,0.168122519485201,0.536599430044006
13,1,Chynna Phillips,0.17512547520902905,0.5328872789029305
13,1,David Arquette,0.04772159495337153,0.5367989719418194
13,1,Elisabetta Canalis,-0.06353050097376332,0.5031196919570261
13,1,Hope Solo,-0.15831704798185833,0.526001494946025
13,1,J.R. Martinez,-0.1434882714423814,0.5218214198684445
13,1,Kristin Cavallari,-0.2268366074966193,0.5352100051926313
13,1,Metta World Peace (Ron),-0.06310256897491393,0.5214147471074191
13,1,Nancy Grace,0.3358481441070147,0.49935366347410765
13,1,Ricki Lake,0.12433166855857761,0.5333074717898572
13,1,Rob Kardashian,-0.25247197875585253,0.5471430599566999
13,2,Carson Kressley,-0.16503966262072264,0.5481338960342523
13,2,Chaz Bono,-0.2872501290344197,0.5218338191414327
13,2,Chynna Phillips,0.23812992541623226,0.5305785908787551
13,2,David Arquette,-0.2647135032478423,0.51851438753657
13,2,Elisabetta Canalis,0.05374772617752078,0.47030954715233064
13,2,Hope Solo,-0.3158044620311723,0.520852159067092
13,2,J.R. Martinez,0.08822194669825317,0.507874632275504
13,2,Kristin Cavallari,0.041444064391168996,0.5213466351175953
13,2,Nancy Grace,0.3909526653784669,0.5038345954210588
13,2,Ricki Lake,0.4242587146521677,0.5061333562365422
13,2,Rob Kardashian,-0.11354483527826673,0.5222167622482111
13,3,Carson Kressley,-0.22511096396608876,0.513885679204231
13,3,Chaz Bono,-0.7902325451458975,0.48250611148131467
13,3,Chynna Phillips,0.44491538616562526,0.52180586241852
13,3,David Arquette,-0.19185935536664347,0.5126265233553047
13,3,Hope Solo,-0.2347259731158504,0.5121736265717274
13,3,J.R. Martinez,0.30129848413575044,0.5080676035562224
13,3,Kristin Cavallari,0.059059196636573726,0.5047738318727932
13,3,Nancy Grace,0.07689392892647637,0.5130474132299796
13,3,Ricki Lake,0.6795148776935506,0.5055922160870794
13,3,Rob Kardashian,-0.06804953044212435,0.5023608930729727
13,4,Carson Kressley,-0.46623674399051274,0.5123605667031285
13,4,Chaz Bono,-0.8845057110192001,0.5105361903351103
13,4,Chynna Phillips,0.20740009880299293,0.4922837943019174
13,4,David Arquette,-0.19135172822623167,0.4953017616415799
13,4,Hope Solo,-0.13230200599227004,0.4819467765628839
13,4,J.R. Martinez,0.5011616207622641,0.5001641176707823
13,4,Nancy Grace,-0.13980157052054906,0.5059187309316995
13,4,Ricki Lake,1.0989855586571693,0.4822858993055261
13,4,Rob Kardashian,0.01257690877825989,0.49715112224491576
13,5,Carson Kressley,-0.7929178967159314,0.5060672965308408
13,5,Chaz Bono,-0.9543247192025491,0.5250739432518766
13,5,David Arquette,-0.05111921382710161,0.47931388113200696
13,5,Hope Solo,-0.07019821241004293,0.45142935392196426
13,5,J.R. Martinez,0.8380024567379913,0.4993057691808608
13,5,Nancy Grace,-0.2297470052223707,0.524350603472492
13,5,Ricki Lake,0.9671523015497615,0.4712955588224396
13,5,Rob Kardashian,0.13774718227906052,0.4922739592613173
13,6,Chaz Bono,-1.106633323803032,0.5004973361697286
13,6,David Arquette,-0.06268943150026952,0.517773163059345
13,6,Hope Solo,-0.2678678246236777,0.4716346053108753
13,6,J.R. Martinez,1.052982082367617,0.4947824937486248
13,6,Nancy Grace,-0.17526424873524918,0.4997190990882605
13,6,Ricki Lake,1.1586599040520782,0.4778397181008855
13,6,Rob Kardashian,-0.0002455393520502222,0.47252022832735785
13,7,David Arquette,-0.1844400288854173,0.4956534488750505
